time,x,y,z,roll,pitch,yaw,p,q,r,motor_1,motor_2,motor_3,motor_4,battery_voltage
13.935000,-0.000633,-0.002602,0.499058,0.381333,0.421389,0.581933,0.008308,-0.013881,0.010482,0.556566,0.527688,0.554626,0.531748,3.560650
13.937500,-0.000791,-0.002659,0.502587,0.156179,-0.430323,0.573914,0.006677,0.007989,-0.007207,0.544810,0.523333,0.546444,0.538951,3.560625
13.940000,-0.000812,-0.002719,0.493221,-0.268510,-0.655105,0.560215,0.000640,0.019100,-0.012158,0.532757,0.541420,0.565194,0.548249,3.560600
13.942500,-0.000748,-0.002837,0.511408,0.679344,0.119603,0.556887,0.006130,0.027237,-0.018800,0.507412,0.543605,0.535941,0.527170,3.560575
13.945000,-0.000843,-0.002704,0.500256,0.536827,-0.285596,0.549218,0.006958,0.015989,-0.003623,0.556919,0.550497,0.518274,0.540946,3.560550
13.947500,-0.000938,-0.002585,0.502198,0.192157,0.296125,0.545270,0.018779,0.007593,0.016887,0.550937,0.545707,0.593968,0.543448,3.560525
13.950000,-0.000954,-0.002559,0.490648,-0.333954,0.447609,0.539530,0.009121,-0.021723,-0.007586,0.549416,0.546111,0.558644,0.554394,3.560500
13.952500,-0.001007,-0.002611,0.501351,0.377619,-1.061447,0.534941,0.010908,0.018139,-0.002826,0.575538,0.530766,0.550638,0.516998,3.560475
13.955000,-0.000980,-0.002799,0.505680,-0.218952,-0.152439,0.536972,0.015153,0.025035,-0.008267,0.592679,0.534795,0.554323,0.585867,3.560450
13.957500,-0.001139,-0.002865,0.506598,-1.053237,-0.280135,0.539385,0.016606,0.016296,0.012989,0.534688,0.559704,0.542638,0.557703,3.560425
13.960000,-0.001131,-0.002848,0.509525,0.179422,-0.086564,0.504338,0.011444,0.018432,0.004602,0.534540,0.565315,0.571605,0.601615,3.560400
13.962500,-0.001274,-0.002681,0.501348,0.208263,0.448775,0.517838,-0.015124,-0.005559,-0.019112,0.546335,0.561729,0.547325,0.556212,3.560375
13.965000,-0.001396,-0.002619,0.502414,0.939831,0.490906,0.523744,0.009818,-0.023676,0.010984,0.514904,0.575244,0.544695,0.570352,3.560350
13.967500,-0.001470,-0.002671,0.495430,0.420190,0.257582,0.516661,-0.022682,0.012289,-0.002184,0.562530,0.546534,0.585592,0.518709,3.560325
13.970000,-0.001323,-0.002715,0.505085,0.272807,-0.140055,0.519969,-0.025468,-0.012392,-0.005126,0.559881,0.518965,0.551829,0.543185,3.560300
13.972500,-0.001176,-0.002417,0.497764,-0.099928,0.066381,0.496870,0.053566,0.032920,-0.002869,0.559252,0.548754,0.554799,0.540781,3.560275
13.975000,-0.001320,-0.002507,0.497129,-0.278113,0.641936,0.485256,-0.034897,0.010453,-0.019883,0.580467,0.538017,0.535935,0.518405,3.560250
13.977500,-0.001148,-0.002657,0.501836,1.119643,-0.379400,0.476062,-0.001331,0.016697,0.003615,0.521792,0.489601,0.552617,0.506211,3.560225
13.980000,-0.001321,-0.002718,0.502601,0.398472,-0.451016,0.464411,0.011451,-0.052718,-0.007076,0.538470,0.550030,0.537272,0.537241,3.560200
13.982500,-0.001500,-0.002658,0.499210,-0.817368,0.651281,0.463005,0.009960,-0.014590,-0.000309,0.557148,0.562085,0.575579,0.530871,3.560175
13.985000,-0.001594,-0.002662,0.495108,0.390545,0.404127,0.439375,-0.001250,0.006462,-0.006298,0.579555,0.546990,0.530347,0.543302,3.560150
13.987500,-0.001717,-0.002755,0.502861,0.646636,0.128197,0.445143,0.073790,0.007018,-0.010752,0.572914,0.478158,0.553321,0.576511,3.560125
13.990000,-0.001759,-0.002828,0.502374,0.084457,0.475938,0.439357,0.032339,-0.002659,-0.005716,0.563803,0.542819,0.558058,0.533032,3.560100
13.992500,-0.001808,-0.002669,0.505485,-0.414372,-0.566915,0.446857,0.001570,0.019307,-0.008672,0.548198,0.553454,0.512809,0.543973,3.560075
13.995000,-0.001757,-0.002582,0.500286,-0.157513,-0.612301,0.448447,0.023372,-0.029069,-0.014485,0.551439,0.527222,0.517559,0.547053,3.560050
13.997500,-0.001733,-0.002476,0.497358,-0.683903,-0.573836,0.449255,0.017433,0.023829,0.008696,0.528058,0.534267,0.518465,0.558383,3.560025
14.000000,-0.001725,-0.002395,0.501907,-0.181907,-0.308107,0.465067,0.010668,0.015737,0.000480,0.533469,0.574124,0.525230,0.558713,3.560000
14.002500,-0.001572,-0.002373,0.509669,0.354585,-1.051760,0.472999,-0.024982,0.004932,0.010913,0.531214,0.557814,0.575555,0.520855,3.559975
14.005000,-0.001747,-0.002294,0.496351,-0.497758,-0.036567,0.474595,0.046984,-0.013787,0.005921,0.539709,0.554590,0.553667,0.558427,3.559950
14.007500,-0.001816,-0.002269,0.501891,-0.714190,-0.087695,0.472303,0.022809,0.012208,0.012492,0.571642,0.552551,0.539285,0.545303,3.559925
14.010000,-0.001748,-0.002187,0.496603,-0.318496,0.192502,0.455713,0.003207,-0.012802,-0.015412,0.534356,0.562473,0.543832,0.573424,3.559900
14.012500,-0.001776,-0.002241,0.502498,-1.327745,-0.066104,0.442287,0.017147,0.017582,-0.023294,0.540450,0.526375,0.546060,0.548766,3.559875
14.015000,-0.001789,-0.002294,0.498619,-0.138057,0.042985,0.435940,0.007734,-0.034129,-0.007777,0.558349,0.548110,0.546954,0.523455,3.559850
14.017500,-0.001748,-0.002365,0.495272,0.835732,0.892028,0.443211,-0.023200,-0.047415,-0.007854,0.546579,0.543545,0.561841,0.582392,3.559825
14.020000,-0.001630,-0.002276,0.504519,0.472232,-0.439206,0.447063,0.015263,-0.001253,-0.005038,0.535312,0.541233,0.493722,0.514984,3.559800
14.022500,-0.001596,-0.002224,0.494525,0.303576,-0.600260,0.452109,-0.027012,-0.025905,0.021630,0.562408,0.564445,0.538237,0.534065,3.559775
14.025000,-0.001614,-0.002176,0.489508,-0.045956,-0.015115,0.448740,0.000547,-0.001825,-0.009868,0.539093,0.536988,0.553282,0.578641,3.559750
14.027500,-0.001605,-0.002271,0.499245,0.221297,-0.254303,0.457445,-0.007566,-0.009145,-0.010967,0.577170,0.527625,0.579765,0.553116,3.559725
14.030000,-0.001400,-0.002236,0.504453,1.148303,-0.089121,0.453809,0.016871,-0.003259,-0.000254,0.552118,0.536048,0.525872,0.576805,3.559700
14.032500,-0.001400,-0.002287,0.504626,-0.282674,-0.509813,0.445779,-0.012806,0.018240,0.010225,0.518117,0.514935,0.587145,0.535815,3.559675
14.035000,-0.001320,-0.002170,0.493726,1.008115,0.269795,0.430891,-0.002507,0.045049,-0.007355,0.546757,0.545822,0.554265,0.537939,3.559650
14.037500,-0.001098,-0.002136,0.498686,0.607569,-0.515573,0.422774,-0.016672,0.021976,-0.017846,0.575641,0.548029,0.557839,0.556123,3.559625
14.040000,-0.000906,-0.002152,0.506348,-0.281777,0.729953,0.416208,0.019081,0.030807,0.006006,0.559287,0.548824,0.550216,0.560091,3.559600
14.042500,-0.000893,-0.002245,0.497291,-0.100550,-0.741243,0.408638,-0.011285,-0.017128,-0.003846,0.545219,0.566269,0.552085,0.525273,3.559575
14.045000,-0.001014,-0.002242,0.488969,0.507584,-0.223724,0.411325,0.017467,0.009787,0.003225,0.573169,0.545312,0.554607,0.568959,3.559550
14.047500,-0.001084,-0.002369,0.501769,-1.049708,-0.085142,0.413666,0.008477,-0.016027,0.005210,0.513003,0.561345,0.569445,0.550684,3.559525
14.050000,-0.001017,-0.002315,0.496503,0.245458,0.289502,0.420434,0.011967,0.034643,0.008831,0.526201,0.548385,0.549723,0.556165,3.559500
14.052500,-0.001073,-0.002306,0.497390,-0.581198,-0.846908,0.429821,0.019149,0.005455,0.007314,0.545470,0.557878,0.533775,0.542683,3.559475
14.055000,-0.001041,-0.002174,0.496352,0.089747,0.350669,0.431794,0.002642,-0.019578,-0.020074,0.541866,0.521443,0.565582,0.554213,3.559450
14.057500,-0.001022,-0.002249,0.502503,-0.271316,-0.219578,0.428560,-0.035290,0.012462,0.006202,0.528807,0.564726,0.558824,0.524021,3.559425
14.060000,-0.001067,-0.002156,0.490017,0.076774,-0.425129,0.420518,0.007411,-0.046726,-0.009362,0.537837,0.583930,0.573999,0.559504,3.559400
14.062500,-0.001096,-0.002182,0.491147,0.985251,-0.989114,0.421824,-0.012287,0.010418,-0.002685,0.588639,0.547486,0.550417,0.553051,3.559375
14.065000,-0.000998,-0.002086,0.499739,0.168014,0.623109,0.429062,0.017817,-0.020882,-0.008376,0.544494,0.569479,0.553261,0.567495,3.559350
14.067500,-0.001013,-0.002119,0.502648,-0.098234,1.046440,0.412483,-0.022262,-0.030733,-0.006175,0.527783,0.568329,0.596400,0.583010,3.559325
14.070000,-0.001098,-0.002204,0.503019,0.291801,0.307855,0.416114,-0.001186,0.029644,-0.004686,0.564534,0.547879,0.555454,0.561304,3.559300
14.072500,-0.001177,-0.002107,0.501900,0.064218,-0.166375,0.392392,0.011500,-0.009351,0.000214,0.570004,0.541199,0.575223,0.587895,3.559275
14.075000,-0.001157,-0.002162,0.488918,-0.841083,0.548134,0.395316,0.022453,0.009508,0.003566,0.563773,0.530939,0.540522,0.532418,3.559250
14.077500,-0.001311,-0.002252,0.505293,0.314960,0.787963,0.400867,-0.006859,-0.021358,0.000578,0.526989,0.586791,0.583443,0.594486,3.559225
14.080000,-0.001329,-0.002305,0.505751,-0.447487,-0.717906,0.406768,-0.000317,0.009009,-0.001205,0.530484,0.577106,0.549598,0.554639,3.559200
14.082500,-0.001312,-0.002410,0.506921,0.754340,0.389335,0.403748,0.009719,-0.019323,-0.002629,0.550270,0.558979,0.512383,0.586208,3.559175
14.085000,-0.001287,-0.002333,0.502505,0.091220,-0.391817,0.392727,0.033039,0.006339,0.013491,0.530203,0.540170,0.552550,0.560406,3.559150
14.087500,-0.001272,-0.002289,0.505809,-0.348677,0.494307,0.409942,-0.012631,0.008918,-0.007791,0.564857,0.570864,0.562462,0.540003,3.559125
14.090000,-0.001248,-0.002463,0.494714,0.622230,0.342652,0.407912,0.013832,-0.058508,-0.006921,0.539817,0.528528,0.594128,0.558762,3.559100
14.092500,-0.001304,-0.002534,0.498703,-0.451761,-0.223506,0.408819,0.027621,-0.014899,-0.008064,0.533044,0.525275,0.557153,0.555506,3.559075
14.095000,-0.001315,-0.002599,0.504360,0.280178,0.162948,0.399832,0.034503,0.011824,-0.011899,0.548339,0.548624,0.531049,0.549601,3.559050
14.097500,-0.001176,-0.002773,0.493528,0.359543,0.764460,0.397166,0.004765,0.032894,0.008485,0.557883,0.564860,0.534196,0.569772,3.559025
14.100000,-0.001205,-0.002742,0.503830,-0.034029,-0.999993,0.401091,-0.024489,0.010043,-0.008939,0.574804,0.530071,0.562500,0.533459,3.559000
14.102500,-0.001223,-0.002700,0.500768,0.229241,-0.143747,0.391283,-0.018125,-0.010595,-0.002601,0.565152,0.572957,0.521023,0.535787,3.558975
14.105000,-0.001229,-0.002532,0.492520,-0.162711,0.816857,0.372229,0.019724,-0.014956,0.019725,0.536536,0.554219,0.525247,0.535458,3.558950
14.107500,-0.001343,-0.002621,0.506611,-0.420858,0.343367,0.375213,0.036490,-0.025308,-0.003218,0.553582,0.553649,0.520220,0.559443,3.558925
14.110000,-0.001447,-0.002606,0.500604,-0.469057,-0.317664,0.379319,0.004089,0.011979,0.002592,0.564972,0.540325,0.534035,0.516397,3.558900
14.112500,-0.001502,-0.002568,0.508942,0.664047,-0.420265,0.377456,-0.026415,0.017489,-0.017634,0.510492,0.603217,0.538912,0.541079,3.558875
14.115000,-0.001527,-0.002584,0.502796,-0.170191,1.063948,0.375388,-0.018175,0.006869,-0.003613,0.544816,0.530641,0.555722,0.575603,3.558850
14.117500,-0.001592,-0.002587,0.499737,-0.188810,0.618672,0.379621,-0.003081,0.017912,-0.001111,0.543809,0.494444,0.565253,0.517039,3.558825
14.120000,-0.001672,-0.002471,0.493957,-0.152190,0.181884,0.370133,0.003880,0.005365,0.001198,0.560075,0.586061,0.551444,0.548904,3.558800
14.122500,-0.001494,-0.002451,0.511014,0.441504,-0.003149,0.350806,-0.004078,-0.005436,0.010824,0.538788,0.559716,0.555207,0.542276,3.558775
14.125000,-0.001556,-0.002457,0.498866,-0.461034,0.078690,0.351597,0.014267,0.036709,0.007125,0.546754,0.532977,0.530582,0.540634,3.558750
14.127500,-0.001769,-0.002432,0.505727,-0.214964,0.080953,0.369892,0.016608,0.019390,0.014376,0.542850,0.579282,0.525154,0.597523,3.558725
14.130000,-0.002016,-0.002439,0.499583,-1.411735,0.255530,0.360629,-0.001841,-0.046606,-0.009336,0.545549,0.550436,0.551759,0.497680,3.558700
14.132500,-0.001963,-0.002587,0.493803,0.031095,-0.523858,0.366500,-0.003380,-0.028933,-0.010461,0.558754,0.549310,0.562418,0.554078,3.558675
14.135000,-0.001895,-0.002673,0.502735,-0.336796,-0.240882,0.370140,0.008967,-0.010399,0.008032,0.569207,0.552010,0.546045,0.565959,3.558650
14.137500,-0.001566,-0.002525,0.502603,0.002614,0.156651,0.374736,-0.000034,0.009383,-0.003265,0.562568,0.546970,0.565837,0.534284,3.558625
14.140000,-0.001496,-0.002612,0.508125,-0.309085,0.517737,0.376650,0.018198,-0.006507,-0.006659,0.556179,0.575395,0.517502,0.570348,3.558600
14.142500,-0.001540,-0.002559,0.498860,0.093619,0.130228,0.369125,0.018314,0.013571,0.011050,0.556287,0.578928,0.532205,0.566316,3.558575
14.145000,-0.001603,-0.002505,0.512681,-0.835162,-0.143379,0.365557,-0.027450,-0.007357,-0.002183,0.536444,0.536532,0.529125,0.564307,3.558550
14.147500,-0.001537,-0.002501,0.500129,-0.777675,-0.205706,0.358750,-0.010996,-0.008009,-0.021187,0.526419,0.544683,0.532094,0.549028,3.558525
14.150000,-0.001644,-0.002413,0.497645,-0.331769,0.647186,0.371647,-0.036350,0.003524,-0.003817,0.569053,0.524192,0.571761,0.542534,3.558500
14.152500,-0.001784,-0.002338,0.504431,-0.079738,-0.274438,0.371474,0.014108,0.005520,0.004654,0.570137,0.533516,0.547825,0.538372,3.558475
14.155000,-0.001888,-0.002394,0.495202,-0.286049,-0.621897,0.366080,0.010471,0.039852,-0.005262,0.572804,0.537702,0.538195,0.557785,3.558450
14.157500,-0.001988,-0.002546,0.493439,0.151378,-0.650622,0.372882,0.001759,-0.073139,0.007827,0.523276,0.564773,0.559126,0.554322,3.558425
14.160000,-0.002011,-0.002472,0.501664,-0.555101,-0.114868,0.362304,0.023932,-0.002842,-0.009245,0.554821,0.568578,0.560274,0.525471,3.558400
14.162500,-0.001981,-0.002357,0.498471,-0.024957,0.203761,0.354981,-0.018001,0.000475,0.021760,0.563670,0.546846,0.543201,0.516738,3.558375
14.165000,-0.001930,-0.002400,0.501741,-0.111547,-0.339966,0.350935,-0.023953,-0.048724,0.004191,0.558819,0.570245,0.561569,0.588648,3.558350
14.167500,-0.001961,-0.002593,0.498591,-0.528551,-0.390641,0.346159,0.021867,-0.017322,0.002664,0.541531,0.535211,0.557598,0.546042,3.558325
14.170000,-0.002015,-0.002664,0.493889,0.162174,-0.691419,0.331238,0.021758,-0.002418,0.011083,0.551434,0.588290,0.527418,0.536373,3.558300
14.172500,-0.002121,-0.002672,0.501621,0.379015,0.130110,0.314555,-0.013625,0.037984,-0.016525,0.587219,0.550833,0.553909,0.523515,3.558275
14.175000,-0.002127,-0.002694,0.504597,-0.027102,-0.372046,0.312702,0.015515,0.000281,-0.001611,0.560242,0.556002,0.578988,0.565335,3.558250
14.177500,-0.002184,-0.002723,0.511119,0.225121,-0.027654,0.310455,0.049975,0.007469,0.005540,0.571806,0.564712,0.559273,0.559237,3.558225
14.180000,-0.002155,-0.002692,0.498959,0.596344,0.364806,0.298703,-0.026261,-0.001337,0.003019,0.572144,0.545858,0.543806,0.515551,3.558200
14.182500,-0.002334,-0.002807,0.501281,0.159103,-0.424310,0.295944,0.006042,-0.021547,-0.010929,0.553825,0.519076,0.579980,0.554335,3.558175
14.185000,-0.002327,-0.002838,0.498837,-0.448180,-0.145076,0.290043,0.008130,0.024079,0.001949,0.597640,0.527098,0.530610,0.540165,3.558150
14.187500,-0.002455,-0.002910,0.500945,0.063406,-0.367615,0.274379,0.046032,0.031172,-0.009562,0.560597,0.570182,0.531904,0.553680,3.558125
14.190000,-0.002474,-0.002774,0.508831,-0.557655,0.068173,0.265574,0.020922,-0.020042,0.002021,0.594532,0.555124,0.558059,0.588104,3.558100
14.192500,-0.002518,-0.002794,0.503000,-0.145904,0.503152,0.261791,0.027246,0.006408,-0.003980,0.546661,0.550378,0.520829,0.484246,3.558075
14.195000,-0.002600,-0.002949,0.501114,0.417964,-0.318016,0.254877,-0.029801,-0.006314,0.016443,0.538657,0.546085,0.566896,0.579122,3.558050
14.197500,-0.002776,-0.003097,0.501155,-0.268745,-0.177772,0.270769,0.006097,-0.009994,-0.000781,0.558860,0.554824,0.570864,0.531255,3.558025
14.200000,-0.002818,-0.003028,0.494184,0.696436,0.357178,0.277224,-0.002132,0.023810,-0.015862,0.578376,0.513875,0.575445,0.544586,3.558000
14.202500,-0.003005,-0.003094,0.497056,-0.429697,0.088328,0.262598,-0.012092,-0.058024,0.000846,0.587601,0.578818,0.535824,0.543821,3.557975
14.205000,-0.002946,-0.003120,0.499003,-0.062276,0.146156,0.270001,-0.013608,-0.001100,0.009705,0.567501,0.558690,0.523408,0.529496,3.557950
14.207500,-0.003111,-0.003108,0.503585,-0.293434,0.210566,0.271987,-0.008276,0.021015,0.000231,0.562644,0.538152,0.534940,0.570259,3.557925
14.210000,-0.003243,-0.003160,0.497887,0.562535,0.623335,0.268623,0.009656,0.005185,0.006914,0.548740,0.503808,0.516392,0.555714,3.557900
14.212500,-0.003195,-0.003306,0.501958,0.372532,0.100266,0.269531,-0.017289,-0.038980,-0.012461,0.563181,0.545710,0.560563,0.530313,3.557875
14.215000,-0.003233,-0.003212,0.510420,0.780361,0.122374,0.289846,0.021016,-0.028036,-0.004283,0.556457,0.547113,0.555265,0.563291,3.557850
14.217500,-0.003335,-0.003254,0.491742,-0.472989,-0.152554,0.291731,-0.005107,-0.006537,0.011172,0.548484,0.555627,0.562497,0.585694,3.557825
14.220000,-0.003361,-0.003243,0.495843,0.316395,0.304070,0.287813,-0.000680,0.008018,0.002967,0.566555,0.560514,0.565813,0.552849,3.557800
14.222500,-0.003374,-0.003074,0.502385,0.319383,-0.187581,0.272522,0.006230,0.007507,0.014263,0.519037,0.523974,0.577868,0.567550,3.557775
14.225000,-0.003394,-0.003281,0.497937,0.476436,0.369329,0.272577,-0.015113,0.013262,-0.004172,0.550160,0.570232,0.581537,0.581109,3.557750
14.227500,-0.003449,-0.003227,0.502863,-1.136971,0.877808,0.273520,0.000648,-0.020419,0.002789,0.548598,0.579759,0.511558,0.547026,3.557725
14.230000,-0.003500,-0.003103,0.500952,0.115560,0.081114,0.284003,0.016474,-0.009392,-0.002656,0.569340,0.531050,0.556154,0.510465,3.557700
14.232500,-0.003527,-0.003114,0.496553,1.316868,-0.083041,0.279979,-0.032457,0.007058,-0.006248,0.545161,0.537234,0.562458,0.579401,3.557675
14.235000,-0.003639,-0.003190,0.508300,0.318187,0.396544,0.278640,-0.012100,0.011075,0.007678,0.584048,0.521430,0.585756,0.545771,3.557650
14.237500,-0.003711,-0.003113,0.499667,0.337820,-0.068126,0.287957,0.017809,-0.020819,0.000482,0.565353,0.575979,0.557773,0.571295,3.557625
14.240000,-0.003712,-0.003172,0.506230,0.836520,0.202215,0.297175,-0.002360,0.011351,0.016015,0.573659,0.544382,0.553619,0.552790,3.557600
14.242500,-0.003693,-0.003079,0.499058,0.203725,0.687523,0.297572,-0.004432,0.012874,0.002141,0.550118,0.548936,0.575456,0.545225,3.557575
14.245000,-0.003817,-0.003055,0.503043,0.457117,-0.019389,0.294773,0.009224,0.021034,0.014000,0.540047,0.548036,0.534111,0.536672,3.557550
14.247500,-0.003762,-0.003055,0.497227,0.792219,0.514166,0.283425,0.010560,-0.002546,-0.004217,0.535326,0.574069,0.509940,0.529882,3.557525
14.250000,-0.003761,-0.003044,0.495607,-0.107855,0.010228,0.293358,-0.001995,-0.015759,0.017358,0.525390,0.562211,0.537040,0.543490,3.557500
14.252500,-0.003872,-0.003012,0.500642,-0.187197,-0.571173,0.282181,-0.023128,0.009931,-0.034830,0.590620,0.542564,0.591294,0.516541,3.557475
14.255000,-0.003976,-0.002989,0.499116,0.332422,-0.420249,0.282181,0.000597,0.012365,0.011209,0.547485,0.496541,0.531506,0.525099,3.557450
14.257500,-0.003789,-0.002945,0.503304,-0.291216,-0.192382,0.287643,-0.011111,0.006804,-0.005345,0.595621,0.545118,0.565123,0.537121,3.557425
14.260000,-0.003835,-0.002869,0.506975,-0.462163,-0.057589,0.295896,0.016549,-0.017762,-0.005742,0.554820,0.534111,0.517378,0.572271,3.557400
14.262500,-0.003774,-0.002898,0.496298,0.753620,-0.834539,0.318848,-0.022792,-0.014517,-0.003578,0.535620,0.540472,0.525624,0.550124,3.557375
14.265000,-0.003497,-0.003007,0.504699,0.404848,0.072621,0.320260,-0.019579,-0.000307,0.002166,0.536880,0.563203,0.551948,0.559828,3.557350
14.267500,-0.003643,-0.003055,0.504166,-0.701148,0.681038,0.320720,-0.000140,0.033668,0.005668,0.539522,0.540522,0.547714,0.536952,3.557325
14.270000,-0.003543,-0.003073,0.506316,-0.889102,-0.428096,0.317769,0.009734,0.030175,-0.015018,0.546539,0.539681,0.569255,0.594317,3.557300
14.272500,-0.003404,-0.002822,0.498831,-0.007402,0.710948,0.318086,-0.004462,-0.028518,0.015742,0.564815,0.579115,0.566442,0.534656,3.557275
14.275000,-0.003270,-0.002785,0.499207,0.757051,-0.104544,0.316765,-0.023943,0.024509,-0.006743,0.528867,0.543422,0.550632,0.544728,3.557250
14.277500,-0.003298,-0.002851,0.499874,0.144779,-0.764960,0.320472,-0.040062,-0.026173,0.004467,0.579806,0.521009,0.560640,0.554670,3.557225
14.280000,-0.003364,-0.002814,0.502839,-0.052252,0.801414,0.304418,-0.038616,0.003239,0.020925,0.543780,0.506388,0.590779,0.542984,3.557200
14.282500,-0.003302,-0.002741,0.499271,-0.105826,0.571375,0.298928,-0.032667,0.003653,-0.012484,0.571447,0.539633,0.533649,0.592914,3.557175
14.285000,-0.003173,-0.002659,0.496507,0.531351,0.335339,0.297772,-0.006446,0.011794,0.005437,0.546971,0.563269,0.538431,0.579613,3.557150
14.287500,-0.003313,-0.002711,0.510231,0.128259,-0.399611,0.292603,0.040889,-0.009188,-0.002672,0.499631,0.537235,0.541840,0.505171,3.557125
14.290000,-0.003357,-0.002616,0.502124,0.004145,-0.247377,0.273917,0.013681,-0.008922,-0.012984,0.489255,0.554322,0.543181,0.556905,3.557100
14.292500,-0.003428,-0.002707,0.498645,-0.782348,-0.039558,0.257767,-0.018301,-0.007385,0.012497,0.584654,0.544076,0.535975,0.561658,3.557075
14.295000,-0.003318,-0.002560,0.494561,-0.377589,0.823665,0.253280,-0.011522,0.003225,-0.005372,0.552941,0.556446,0.558896,0.526835,3.557050
14.297500,-0.003354,-0.002405,0.499015,0.497519,-0.026874,0.257991,-0.006489,-0.005560,-0.009322,0.544442,0.531395,0.516553,0.554214,3.557025
